id,earmark_id,raw_recipient,standardized_recipient
4978,29991,Hampton University,Hampton University
4994,30054,"University of Hawaii, Honolulu, HI",University of Hawaii
5041,30158,"SCHOTT North America, Inc.",Schott North America
5047,30166,SCHOTT North America,Schott North America
4983,30008,Battelle Memorial Institute,Battelle Memorial Institute
5040,30157,Oceanit,Oceanit
4998,30064,"University of Hawaii, Kaneohe Bay, HI",University of Hawaii
5074,30206,University of Utah,University of Utah
4981,29998,Aerovironment,AeroVironment Inc
5043,30161,University of Houston,University of Houston
5063,30188,"University of Akron, Akron, OH",University of Akron
4988,30035,National Park Service,National Park Service
5058,30181,BAE Systems,BAE Systems
5056,30179,"AmeriQual Group, LLC",Ameriqual Group
5081,30213,Applied Materials Inc.,Applied Materials Inc
5072,30201,ITT Corporation,ITT Corp
5011,30087,Northrop Grumman,Northrop Grumman
5045,30163,Northrop Grumman,Northrop Grumman
5028,30129,Honeywell International,Honeywell International
5080,30212,Eaton Corporation,Eaton Corp
5054,30176,Curtiss Wright,Curtiss-Wright Corp
5088,30231,"Hispanic Business Education & Training, Inc.(HBET), Oakland, CA",""
5089,30232,"Hispanic Chamber of Commerce of Metro Orlando, FL",""
5090,30233,"New Mexico Coalition Against Domestic Violence, Albuquerque, NM",""
5091,30235,"Salt Lake City, Salt Lake City, UT",""
5092,30236,"City of Fort Payne, Fort Payne, AL",""
5093,30237,"University of Montevallo, Montevallo, AL",""
5094,30238,"Idaho State Historical Society, Boise, ID",""
5095,30239,"Village of Owego, Owego, NY",""
5097,30242,J. David Gladstone Institutes,""
5098,30243,Tennessee National Guard,""
5099,30244,Maine Military Authority (Snowe),""
5100,30244,Did not disclose request (Collins),""
5101,30253,"City of Cairo, Cairo, GA",""
5102,30256,"Hollenbeck Police Activities League, Los Angeles, CA",""
5103,30257,Bureau of Land Management,""
5105,30263,"Holyoke Community College, Holyoke, MA",""
5106,30268,"City of National City, National City, CA",""
5107,30271,"Homestretch, Falls Church, VI",""
5108,30275,"Homeward, Inc., Clarion, IA",""
5109,30276,"homeWORD, Missoula, MT",""
5110,30279,"USGS Washington Water Science Center, Tacoma, WA",""
5111,30281,US Forest Service,""
5112,30285,"Hope House, Inc., Lee's Summit, MO",""
5113,30294,"Hornell Family YMCA, Hornell, NY",""
5114,30295,"Hornell Police Department, Hornell, NY",""
5115,30302,Goodrich ISR Systems Princeton (Holt),""
5117,30308,"Housing Authority of Calvert County, Prince Frederick, MD",""
5118,30309,"Housing Connections, Wheeling, WV",""
5119,30310,"Housing Initiative Partnership, Inc., Hyattsville, MD",""
5120,30311,"Housing Options and Geriatric Association Resources, Inc., Bronx, NY",""
5121,30312,"Housing Vermont, Burlington, VT",""
5123,30321,"Howard County, MD",""
5124,30325,"Hudson Area Library Association, Hudson, NY",""
5125,30329,"Hudson River Sloop Clearwater, Poughkeepsie, NY",""
5126,30332,"Hudson Valley Agribusiness Development Corporation, Hudson, NY",""
5127,30345,Translational Genomics Research Institute (TGen),""
5128,30346,ArunA Biomedical,""
5129,30350,Pennington Biomedical Research Center,""
5130,30352,Lifeblood Medical,""
5131,30353,"Hawaii Immigrant Justice Center, Honolulu, HI",""
5132,30355,"St. Thomas University, Miami Gardens, FL",""
5133,30356,"New Mexico Attorney General, Albuquerque, NM",""
5134,30357,"YWCA Silicon Valley, San Jose, CA",""
5135,30366,"Hunter College, New York, NY",""
5137,30373,"Huntington Community Development Agency, Huntington, NY",""
5140,30391,Volvo Powertrain of North America,""
5141,30392,Idaho National Laboratory,""
5142,30393,"U.S. Army Tank-Automotive Research, Development and Engineering Center",""
5143,30394,Edison Welding Institute (EWI),""
5144,30395,"Dynalene, Inc.",""
5145,30396,"M2E Power, Inc.",""
5146,30397,"St. Marks Powder, General Dynamics",""
5147,30398,"L-3 Power Paragon, Inc.",""
5148,30399,"Bosch Rexroth (Levin, Stabenow)",""
5149,30399,Navistar Inc. Truck Group (Lugar),""
5150,30400,"Hydroacoustics, Inc.",""
5151,30401,SC Hydrogen & Fuel Cell Alliance,""
5152,30405,Clean Earth Technologies,""
5153,30407,"Eastern Michigan University, Ypsilanti, Ml",""
5154,30443,"I-70 Northwest Development Corporation, St Louis, MO",""
5155,30464,WillCo Technologies,""
5156,30465,"Ice Age Park and Trail Foundation, Cross Plains, WI",""
5157,30466,"Wisconsin Department of Natural Resources, Madison, WI",""
5158,30468,US Forest Service,""
5159,30469,US Forest Service,""
5160,30473,"Idaho Meth Project, Boise, ID",""
5161,30476,"Idaho Governor, Boise, ID",""
5162,30477,"Idaho State Police, Meridian, ID",""
5163,30479,"Idaho TechConnect Inc., Nampa, ID",""
5164,30481,Acxion Corporation,""
5165,30482,Hauptman Woodward Medical Research Institute (Gillibrand,""
5166,30482,Slaughter,""
5167,30482,"Lee, Christopher)",""
5168,30483,Rehabilitation Institute of Chicago,""
5169,30486,US Forest Service,""
5170,30495,"Illinois State Geological Survey, Champiagn, IL.",""
5172,30498,"Illinois Meth Project. Springfield, IL",""
5173,30500,"Illinois Science and Technology Coalition, Chicago, IL",""
5174,30503,"Illinois State University, Normal, IL",""
5175,30504,"Illinois State University, Normal, IL",""
5176,30506,"Illinois State Police, Springfield, IL",""
5177,30507,"Illinois Valley Community College, Oglesby, IL",""
5178,30511,"Scientific Systems Company, Inc",""
5180,30513,"Qbase, Inc.",""
5181,30514,"Imiloa Astronomy Center, Hilo, HI",""
5182,30515,"Sea Research Foundation, Mystic, CT",""
5183,30516,Atlantis Cyberspace,""
5185,30520,"Yakima County, Yakima, WA",""
5186,30521,"Orange Police Department, Orange, MA",""
5187,30522,Patuxent River Naval Air Station,""
5188,30526,"Martin Electronics, Inc.",""
5189,30527,Veritay Technology ,""
5190,30528,"City of Hokah, Hokah, MN",""
5191,30529,Detroit Tool and Metal Projects (DTMP),""
5192,30530,"Improved Solutions for Urban Systems (ISUS), Dayton, OH",""
5194,30532,EnerSys Advanced Systems,""
5195,30533,"Greenwood Mills, Inc",""
5136,30369,City and County of San Francisco,"City & County of San Francisco, CA"
5104,30258,General Atomics,General Atomics
5193,30531,BAE Systems,BAE Systems
5116,30302,"BAE Systems, Inc. (Hodes, Gregg, Shaheen)",BAE Systems
5171,30497,"Illinois Institute of Technology, Chicago, IL",Illinois Institute of Technology
5122,30314,"City of Houston, Houston, TX","City of Houston, TX"
5138,30388,Timken Company,Timken Co
5196,30533,INVISTA S.a.r.l.,""
5197,30543,University of Connecticut Health Center,""
5198,30544,ESRI,""
5199,30545,"Ben Hill County Sheriff, Fitzgerald, GA",""
5200,30546,"Inc. Village of Lynbrook, NY",""
5201,30547,"Delaware State Police, Dover, DE",""
5202,30548,"State of Connecticut Department of Public Safety, Middletown, CT",""
5203,30549,"Lafourche Parish Sheriff, Thibodaux, LA",""
5204,30550,"Union County Sheriff, El Dorado, AR",""
5205,30551,"St. Louis Metropolitan Police Department, St. Louis, MO",""
5206,30552,"St. Mary, Leonardtown, MD",""
5207,30554,"Phoenix House, Dallas, TX",""
5208,30555,"Marshall Space Flight Center, Huntsville, AL",""
5209,30558,MDIOC,""
5210,30560,"LA County—Department of Children and Family Services, Los Angeles, CA",""
5211,30567,"Indiana County Commissioners, Indiana, PA",""
5212,30571,"State of Indiana Military Department, Office of the Adjutant General",""
5213,30576,"Indiana University of Pennsylvania, Indiana, PA",""
5214,30581,"Indianhead Community Action Agency, Ladysmith, WI",""
5215,30582,New Mexico Army National Guard,""
5216,30589,Arteriocyte Medical Systems,""
5217,30590,U.S. Telemedicine and Advanced Technology Research Center (Arcuri),""
5218,30590,Luvata Grenada (Childers),""
5219,30590,Luvata Franklin (Whitfield),""
5220,30590,Luvata Buffalo (Higgins),""
5222,30592,University of NV School of Medicine,""
5223,30596,"Santa Clara County of Education, San Jose, CA",""
5224,30598,University of Arkansas Little Rock,""
5225,30599,"Town of Warren, Warren, RI",""
5226,30600,Amethyst Research,""
5227,30604,National Security Agency / Oak Ridge National Lab,""
5228,30605,"Advanced Science and Technology Adjudication Resource Center, Inc. (ASTAR), Washington, DC",""
5229,30607,CIRRUS Technology Inc.,""
5230,30608,"Urban League of Greater Cincinnati, Cincinnati, OH",""
5231,30609,Springboard CIM,""
5233,30611,Cities of Rialto and Colton,""
5234,30611,Fontana Union Water Company,""
5235,30611,West Valley Water District,""
5238,30619,"ScienceSouth, Florence, SC",""
5241,30624,Aberdeen Proving Ground,""
5243,30630,University of Arkansas - Fayetteville,""
5245,30633,"Nicholls State University Department of Biological Sciences, Thibodaux, LA",""
5247,30636,University of Wisconsin-Madison,""
5248,30638,Florida Community College at Jacksonville,""
5249,30639,"Saint Joseph's University, Philadelphia, PA",""
5250,30640,Marshall University,""
5251,30641,"Parents for Megan, Stony Brook, NY",""
5252,30644,Florida Keys Community College,""
5253,30645,"Henschel, Inc.",""
5255,30647,"Dynamis, Inc.",""
5256,30649,"Genesee Community College, Batavia, NY",""
5257,30650,"EMSolutions (Arlington, VA) and Ultra Electronics (Manassas, VA)",""
5258,30651,"Will County, Joliet, IL",""
5260,30653,"NOA/A Satellite, Honolulu, HI",""
5261,30654,Tier 3 Data and Web Services,""
5263,30656,"GE Aviation Systems, Electrical Power",""
5264,30657,Southwest Research Institute,""
5265,30658,Plextronics,""
5266,30659,"California State University , San Bernardino",""
5267,30660,Phillips Plastic,""
5268,30661,Carleton Life Support Systems,""
5269,30662,Louisiana Center for Manufacturing Sciences,""
5270,30663,Space and Naval Warfare Systems Center Atlantic,""
5271,30664,University of Idaho,""
5272,30665,Children's Hospital and Research Center at Oakland,""
5273,30667,"Converteam, Inc.",""
5274,30668,"Converteam, Inc.",""
5275,30671,Advatech Pacific Inc.,""
5276,30672,Health Integrated,""
5277,30673,"Hampden County Sheriff, Ludlow, MA",""
5279,30676,University of Maryland Baltimore County (UMBC),""
5280,30676,University of Maryland Center for Environmental Science (UMCES),""
5281,30677,Valley Technologies,""
5285,30682,"RF Products, Inc.",""
5286,30683,National Interest Security Company (NISC) / Information Manufacturing Company (IMC),""
5287,30684,Referentia,""
5288,30685,Williams-Pyro Inc,""
5290,30687,"Dimension4, Inc.",""
5291,30688,University of Memphis,""
5292,30689,Mott Community College,""
5293,30690,Villanova University,""
5295,30693,"Dimension4, Inc.",""
5296,30694,"IQ Technologies Inc. (Ryan, Sutton)",""
5297,30694,Watervliet Arsenal (Tonko),""
5298,30695,"Advanced Projects Research, Incorporated",""
5299,30696,"City of Glendale, Glendale, CA",""
5300,30697,180th Fighter Wing Ohio Air National Guard,""
5302,30708,"Robertson Aviation, Inc.",""
5303,30709,Ohio National Guard,""
5306,30719,"University of Nebraska-Lincoln, Lincoln, NE",""
5294,30691,ObjectVideo,ObjectVideo Inc
5221,30591,Colorado State University,Colorado State University
5237,30618,"City of Orlando, Orlando, FL",CITY CAB OF ORLANDO
5242,30626,Barry University,Barry University
5239,30620,University of Mississippi,University of Mississippi
5236,30613,Virginia Tech University,Virginia Tech University
5259,30652,Florida State University,Florida State University
5232,30610,Honeywell Corporation,Honeywell International
5278,30675,"Rapiscan Systems, Inc.",Rapiscan Systems
5262,30655,Purdue University,Purdue University
5240,30620,University,University Hospitals
5283,30679,Mantech International Corporation,Mantech International
5289,30686,"Applied Signal Technology, Inc.",Applied Signal Technology
5254,30646,Eaton Corporation,Eaton Corp
5307,30721,"PA Chapter Children's Advocacy Centers and Multidisciplinary Teams, Erie, PA",""
5308,30722,"Village of Downers Grove, Downers Grove, IL",""
5311,30725,"Tega Cay Police Department, Tega Cay, SC",""
5312,30726,"City of Jacksonville Beach, Jacksonville, FL",""
5313,30727,"City of Farmington, Farmington, NM",""
5314,30728,"City of Corona, Corona, CA",""
5315,30729,"Etowah County Commission, Gadsden, AL",""
5316,30730,"Village of Chagrin Falls Police Department, Chagrin Falls, OH",""
5317,30731,"City of Commerce City, Commerce City, CO",""
5318,30732,"City of Tamarac, Tamarac, FL",""
5319,30733,"Cayuga County, Auburn, NY",""
5320,30734,"Christian County Sheriff, Taylorville, IL",""
5321,30735,"County of Onondaga, Syracuse, NY",""
5322,30736,"County of Kings, Hanford, CA",""
5323,30737,"Tazewell County Sheriff's Office, Pekin, IL",""
5324,30765,"Community Foundation for Greater New Haven, New Haven, CT",""
5328,30774,Latrobe Specialty Steel,""
5330,30776,US Forest Service,""
5331,30779,"Iowa Central Community College, Ft. Dodge, IA",""
5332,30783,"Iowa Department of Economic Development, Des Moines, IA",""
5334,30797,"Iowa Valley Community College District, Marshalltown, IA",""
5335,30805,True Grid,""
5336,30806,"Indianapolis Housing Agency, Indianapolis, IN",""
5337,30807,"Ingham County, Mason, Ml",""
5339,30810,"Township of Irvington, Irvington, NJ",""
5340,30813,"i-SAFE, Inc., Carlsbad, CA",""
5341,30822,Fort Greely Garrison,""
5342,30823,"Itasca County, Grand Rapids, MN",""
5343,30825,A2B Tracking Solutions,""
5344,30836,"Jackson County Commission, WV",""
5345,30837,"City of Medford, Medford, OR",""
5346,30838,"Jackson County, MS",""
5347,30840,Jackson Health System,""
5348,30845,Fish and Wildlife Service,""
5349,30849,"Jackson Township Police Department, North Jackson, OH",""
5350,30851,"Jacksonville Area Legal Aid, Jacksonville, FL",""
5351,30859,"Jacksonville Water and Sewer Expansion Authority, Jacksonville, FL",""
5353,30863,"Jamaica Chamber of Commerce, Jamaica, NY",""
5354,30866,Fish and Wildlife Service,""
5355,30869,Fish and Wildlife Service,""
5356,30872,"Borough of Jamesburg, Jamesburg, NJ",""
5357,30874,Klune Industries,""
5359,30885,Jefferson County Convention & Visitors Bureau (JCCVB),""
5360,30886,"Jefferson County Department of Community Development, Pt. Townsend, WA",""
5361,30887,"Jefferson County Board of Commissioners, Louisville, GA",""
5362,30888,"Jefferson County, CO",""
5363,30895,"Episcopal Community Services of Maryland, Baltimore, MD",""
5364,30915,"Breaking Ground, Chicago, IL",""
5365,30918,"Jobs for Delaware Graduates, Dover, DE",""
5366,30921,"Jobs for Ohio, Columbus, OH",""
5367,30922,"Sisters of Charity, Columbia, SC",""
5368,30944,"Chemring Scot, Inc.",""
5370,30946,New Hampshire National Guard,""
5371,30948,"Leon County, Tallahassee, FL",""
5372,30949,"Greenville County, Greenville, SC",""
5373,30950,"MobilVox, Inc.",""
5374,30951,Stanley Associates (Cole),""
5375,30951,Creative Technologies (Fallin),""
5376,30952,"City of Carlsbad, Carlsbad, CA",""
5380,30964,West Virginia National Guard,""
5381,30967,West Virginia National Guard,""
5382,30968,West Virginia National Guard,""
5383,30969,West Virginia National Guard,""
5384,30970,Georgia Air National Guard - Savannah Combat Readiness Training Center,""
5385,30971,National Center for Simulation,""
5386,30972,Patuxent River Naval Air Station,""
5387,30973,U.S. Army at Picatinny Arsenal,""
5388,30974,11th AF,""
5389,30975,11th AF,""
5391,30978,Florence Darlington Tech,""
5392,30979,ILC Dover LP,""
5394,30981,"Huntington Police Department and Cabell Co. Sheriff, Huntington, WV",""
5396,30983,Georgia Air National Guard - Savannah Combat Readiness Training Center,""
5397,30984,Utah State University,""
5398,30985,"Pinellas County Sheriff, largo, FL",""
5399,30986,U.S. Pacific Command,""
5400,30994,"Joshua Tree National Park, Twentynine Palms, CA",""
5401,30995,"All Saints Community Service and Development Corporation, Hoboken. NJ",""
5402,30996,"Breckinridge County Fiscal Court, Hardinsburg, KY",""
5403,30997,"National Judicial College, Reno, NV",""
5404,30998,"National Council of Juvenile and Family Court Judges, Reno, NV",""
5405,31003,"Las Vegas Metropolitan Police Department Las Vegas, NV",""
5406,31004,"Clark County, Las Vegas, NV",""
5407,31005,"Youth and Tennis, Inc., Jamaica, NY",""
5408,31006,"National Council on Crime and Delinquency (NCCD), Oakland, CA",""
